Code,Scheme NAV Name,mf,tp
148308,Franklin India Dynamic Accrual Fund - Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Direct Growth Plan,27.0,1.0
148309,Franklin India Dynamic Accrual Fund- Segregated Portfolio 3 - IDCW ,27.0,1.0
148310,Franklin India Dynamic Accrual Fund-Direct-Segregated Portfolio 3 - IDCW ,27.0,1.0
147985,Franklin India Dynamic Accrual Fund- Segregated Portfolio 2 - IDCW ,27.0,1.0
147986,Franklin India Dynamic Accrual Fund-Direct-Segregated Portfolio 2 - IDCW ,27.0,1.0
100503,Franklin India Low Duration Fund - Monthly - IDCW,27.0,1.0
100504,Franklin India Low Duration Fund - Quarterly - IDCW,27.0,1.0
113135,Franklin India Low Duration Fund - Growth Plan,27.0,1.0
118528,Franklin India Low Duration Fund - Direct - Monthly - IDCW,27.0,1.0
118529,Franklin India Low Duration Fund - Direct - Quarterly - IDCW,27.0,1.0
148000,Franklin India Low Duration Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023 (P/C 03Sep2021)-Growth Plan,27.0,1.0
147995,Franklin India Low Duration Fund- Segregated Portfolio 2 - Monthly - IDCW,27.0,1.0
147996,Franklin India Low Duration Fund-Direct- Segregated Portfolio 2 - Monthly - IDCW,27.0,1.0
147997,Franklin India Low Duration Fund- Segregated Portfolio 2 - Quarterly - IDCW,27.0,1.0
147998,Franklin India Low Duration Fund-Direct- Segregated Portfolio 2 - Quarterly - IDCW,27.0,1.0
147999,Franklin India Low Duration Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023 (P/C 03Sep2021)-Direct- Growth Plan,27.0,1.0
118530,Franklin India Low Duration Fund - Direct - Growth,27.0,1.0
100470,Franklin India BLUECHIP FUND - IDCW ,27.0,1.0
100471,Franklin India Bluechip Fund-Growth,27.0,1.0
118462,Franklin India BLUECHIP FUND - Direct - IDCW ,27.0,1.0
118531,Franklin India Bluechip Fund- Direct - Growth,27.0,1.0
100472,Franklin India PRIMA FUND - IDCW ,27.0,1.0
100473,Franklin India Prima Fund-Growth,27.0,1.0
118532,Franklin India PRIMA FUND - Direct - IDCW ,27.0,1.0
118533,Franklin India Prima Fund - Direct - Growth,27.0,1.0
100519,Franklin India Flexi Cap Fund - IDCW ,27.0,1.0
100520,Franklin India Flexi Cap Fund - Growth,27.0,1.0
118534,Franklin India Flexi Cap Fund - Direct - IDCW ,27.0,1.0
118535,Franklin India Flexi Cap Fund - Direct - Growth,27.0,1.0
100521,Franklin India Technology Fund - IDCW ,27.0,1.0
100522,Franklin India Technology Fund-Growth,27.0,1.0
118536,Franklin India Technology Fund - Direct - IDCW ,27.0,1.0
118537,Franklin India Technology Fund - Direct - Growth,27.0,1.0
100524,Franklin INDIA OPPORTUNITIES FUND - IDCW ,27.0,1.0
103151,Franklin India Opportunities Fund - Growth,27.0,1.0
118538,Franklin INDIA OPPORTUNITIES FUND - Direct - IDCW ,27.0,1.0
118539,Franklin India Opportunities Fund - Direct - Growth,27.0,1.0
100525,Franklin India TAXSHIELD - IDCW ,27.0,1.0
100526,Franklin India Taxshield-Growth,27.0,1.0
118540,Franklin India TAXSHIELD - Direct - Growth,27.0,1.0
118541,Franklin India TAXSHIELD - Direct - IDCW ,27.0,1.0
100527,Franklin India Corporate Debt Fund - Plan A - Annual - IDCW,27.0,1.0
100528,Franklin India Corporate Debt Fund - Growth,27.0,1.0
100529,Franklin India Corporate Debt Fund - Plan B - Monthly - IDCW,27.0,1.0
100530,Franklin India Corporate Debt Fund - Plan B - Quarterly - IDCW,27.0,1.0
100531,Franklin India Corporate Debt Fund - Plan B - Half yearly - IDCW,27.0,1.0
118573,Franklin India Corporate Debt Fund - Plan A - Direct - Half yearly - IDCW,27.0,1.0
118569,Franklin India Corporate Debt Fund - Direct - GROWTH,27.0,1.0
118570,Franklin India Corporate Debt Fund - Plan A - Direct - Annual - IDCW,27.0,1.0
118571,Franklin India Corporate Debt Fund - Plan A - Direct - Monthly - IDCW,27.0,1.0
118572,Franklin India Corporate Debt Fund - Plan A - Direct - Quarterly - IDCW,27.0,1.0
100535,Franklin India Pension Plan - IDCW ,27.0,1.0
100536,Franklin India Pension Plan-Growth,27.0,1.0
118548,Franklin India  PENSION PLAN - Direct - Growth,27.0,1.0
118549,Franklin India Pension Plan - Direct - IDCW ,27.0,1.0
100537,Franklin India Liquid Fund - Regular Plan - Weekly - IDCW,27.0,1.0
100538,Franklin India Liquid Fund - Regular Plan - Growth,27.0,1.0
100541,Franklin India Liquid Fund - Regular Plan - Daily - IDCW,27.0,1.0
100546,Franklin India Liquid Fund - Super Institutional Plan - Growth,27.0,1.0
100547,Franklin India Liquid Fund - Super Institutional Plan - Daily - IDCW,27.0,1.0
139891,Franklin India Liquid Fund - Unclaimed Redemption Investor Education Plan - Growth,27.0,1.0
139892,Franklin India Liquid Fund - Unclaimed Dividend Investor Education Plan - Growth,27.0,1.0
100548,Franklin India Liquid Fund - Super Institutional Plan - Weekly - IDCW,27.0,1.0
118577,Franklin India Liquid Fund - Super Instittutional - Direct - Growth,27.0,1.0
118578,Franklin India Liquid Fund - Super Institutional Plan - Direct - Daily - IDCW,27.0,1.0
118579,Franklin India Liquid Fund - Super Institutional Plan - Direct - Weekly - IDCW,27.0,1.0
139889,Franklin India Liquid Fund - Unclaimed Redemption Plan - Growth,27.0,1.0
139890,Franklin India Liquid Fund - Unclaimed Dividend Plan - Growth,27.0,1.0
100549,Franklin India Equity Hybrid Fund - IDCW ,27.0,1.0
100550,Franklin India Equity Hybrid Fund - Growth Plan,27.0,1.0
118546,Franklin India Equity Hybrid Fund - Direct - Growth,27.0,1.0
118547,Franklin India Equity Hybrid Fund - Direct - IDCW ,27.0,1.0
100593,CANARA ROBECO EQUITY TAX SAVER FUND - REGULAR PLAN -IDCW (Payout),32.0,1.0
111722,CANARA ROBECO EQUITY TAX SAVER FUND - REGULAR PLAN - GROWTH OPTION,32.0,1.0
118285,CANARA ROBECO EQUITY TAX SAVER FUND - DIRECT PLAN - GROWTH OPTION,32.0,1.0
118286,CANARA ROBECO EQUITY TAX SAVER FUND - DIRECT PLAN - IDCW (Payout),32.0,1.0
100596,CANARA ROBECO GILT FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),32.0,1.0
100597,CANARA ROBECO GILT FUND - REGULAR PLAN - GROWTH OPTION,32.0,1.0
118298,CANARA ROBECO GILT FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),32.0,1.0
118299,CANARA ROBECO GILT FUND - DIRECT PLAN - GROWTH OPTION,32.0,1.0
100600,CANARA ROBECO CONSERVATIVE HYBRID FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),32.0,1.0
100601,CANARA ROBECO CONSERVATIVE HYBRID FUND - REGULAR PLAN - GROWTH OPTION,32.0,1.0
112378,CANARA ROBECO CONSERVATIVE HYBRID FUND - REGULAR PLAN - QUARTERLY IDCW (Payout/Reinvestment),32.0,1.0
118309,CANARA ROBECO CONSERVATIVE HYBRID FUND - DIRECT PLAN - GROWTH OPTION,32.0,1.0
118310,CANARA ROBECO CONSERVATIVE HYBRID FUND - DIRECT PLAN - QUARTERLY IDCW (Payout/Reinvestment),32.0,1.0
118311,CANARA ROBECO CONSERVATIVE HYBRID FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment),32.0,1.0
100602,Sundaram Medium Term Bond Fund Regular Plan- Quarterly Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
100603,Sundaram Medium Term Bond Fund Regular Plan - Growth,33.0,1.0
100604,Sundaram Medium Term Bond Fund Regular Plan - Bonus,33.0,1.0
119672,Sundaram Medium Term Bond Fund Direct Plan - Quarterly Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
119675,Sundaram Medium Term Bond Fund Direct Plan - Growth,33.0,1.0
119676,Sundaram Medium Term Bond Fund Direct Plan - Annual Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
100608,Sundaram Medium Term Bond Fund Institutional Plan - Growth,33.0,1.0
100609,Sundaram Medium Term Bond Fund Regular Plan- Half Yearly Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
100610,Sundaram Medium Term Bond Fund Regular Plan - Annual Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
100614,Sundaram Diversified Equity (ELSS) Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
101853,Sundaram Diversified Equity (ELSS) Regular Plan - Growth,33.0,1.0
119548,Sundaram Diversified Equity (ELSS) Direct Plan - Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
119549,Sundaram Diversified Equity (ELSS) Direct Plan - Growth,33.0,1.0
100617,Sundaram Equity Hybrid Fund Regular Plan - Growth,33.0,1.0
101472,Sundaram Equity Hybrid Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
119542,Sundaram Equity Hybrid Fund Direct Plan - Growth,33.0,1.0
119545,Sundaram Equity Hybrid Fund Direct Plan - Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
100618,Sundaram Money Fund Retail Plan - Growth,33.0,1.0
100619,Sundaram Money Fund Retail Plan - Quarterly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
100620,Sundaram Money Fund Retail Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
100621,Sundaram Money Fund Retail Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
140003,Sundaram Money Fund Unclaimed Amount Plan - Unclaimed Redemption Less Than Three Years,33.0,1.0
140004,Sundaram Money Fund Unclaimed Amount Plan - Unclaimed Redemption More Than Three Years,33.0,1.0
140005,Sundaram Money Fund Unclaimed Amount Plan - Unclaimed Dividend More Than Three Years,33.0,1.0
140006,Sundaram Money Fund Unclaimed Amount Plan - Unclaimed Dividend Less Than Three Years,33.0,1.0
119687,Sundaram Money Fund Direct Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
119688,Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
119689,Sundaram Money Fund Direct Plan - Quarterly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
119690,Sundaram Money Fund Direct Plan - Bonus,33.0,1.0
119691,Sundaram Money Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
119692,Sundaram Money Fund Direct Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
103396,Sundaram Money Fund Regular Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
103397,Sundaram Money Fund Regular Plan - Growth,33.0,1.0
118328,Sundaram Money Fund Regular Plan - Bonus,33.0,1.0
119686,Sundaram Money Fund Direct Plan - Growth,33.0,1.0
103392,Sundaram Money Fund Regular Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
103393,Sundaram Money Fund Regular Plan - Quarterly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
103395,Sundaram Money Fund Regular Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
100622,Sundaram Money Fund Retail Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
100623,Sundaram Money Fund Retail Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
102701,Sundaram Money Fund Institutional Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
100638,SBI Magnum Income Fund - Regular Plan - Half Yearly - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,1.0
100639,SBI Magnum Income Fund-REGULAR PLAN-Growth,22.0,1.0
100640,SBI Magnum Income Fund-REGULAR PLAN-Bonus,22.0,1.0
119712,SBI Magnum Income Fund-DIRECT PLAN - Bonus,22.0,1.0
119713,SBI Magnum Income Fund - Direct Plan - Half Yearly - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,1.0
119714,SBI Magnum Income Fund-DIRECT PLAN -Growth,22.0,1.0
121940,SBI Magnum Income Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),22.0,1.0
121944,SBI Magnum Income Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),22.0,1.0
100643,SBI Technology Opportunities Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,1.0
119731,SBI Technology Opportunities Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,1.0
120577,SBI TECHNOLOGY OPPORTUNITIES FUND - REGULAR PLAN - GROWTH,22.0,1.0
120578,SBI TECHNOLOGY OPPORTUNITIES FUND - DIRECT PLAN - GROWTH,22.0,1.0
100645,SBI Consumption Opportunities Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,1.0
119730,SBI Consumption Opportunities Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,1.0
120575,SBI CONSUMPTION OPPORTUNITIES FUND - DIRECT PLAN - GROWTH,22.0,1.0
120576,SBI CONSUMPTION OPPORTUNITIES FUND - REGULAR - GROWTH,22.0,1.0
100646,UTI - Unit Linked Insurance Plan,28.0,1.0
120784,UTI - Unit Linked Insurance Plan- Direct,28.0,1.0
100650,UTI Mastershare Unit Scheme - Regular Plan - IDCW,28.0,1.0
100651,UTI - Master Share-Growth Option,28.0,1.0
120656,UTI - Master Share-Growth Option - Direct,28.0,1.0
120657,UTI Mastershare Unit Scheme - Direct Plan - IDCW,28.0,1.0
100668,UTI Flexi Cap Fund - Regular Plan - IDCW,28.0,1.0
100669,UTI - Flexi Cap Fund-Growth Option,28.0,1.0
120662,UTI - Flexi Cap Fund-Growth Option - Direct,28.0,1.0
120663,UTI Flexi Cap Fund - Direct Plan - IDCW,28.0,1.0
100663,UTI Core Equity Fund - Regular Plan - IDCW,28.0,1.0
100664,UTI - Core Equity Fund - Regular Plan - Growth Option,28.0,1.0
120664,UTI Core Equity Fund - Direct Plan - IDCW,28.0,1.0
120665,UTI - Core Equity Fund - Direct Plan - Growth Option,28.0,1.0
100678,UTI CCF Saving Plan - Regular Plan,28.0,1.0
120771,UTI CCF Saving Plan - Direct Plan,28.0,1.0
100682,UTI - Retirement Benefit Pension Fund - Regular Plan,28.0,1.0
120766,UTI - Retirement Benefit Pension Fund- Direct,28.0,1.0
100684,UTI - Hybrid Equity Fund - Regular Plan - Growth,28.0,1.0
100685,UTI Hybrid Equity Fund - Regular Plan - IDCW,28.0,1.0
120673,UTI Hybrid Equity Fund - Direct Plan - IDCW,28.0,1.0
120674,UTI - Hybrid Equity Fund -Direct Plan - Growth,28.0,1.0
100723,UTI MMF-Discontinued - Regular Plan -Growth,28.0,1.0
100724,UTI MMF- Discontinued - Regular Plan - Flexi Dividend Option,28.0,1.0
100725,UTI MMF- Discontinued - Regular Plan - Periodic Dividend Option,28.0,1.0
112076,UTI Money Market Fund - Regular Plan - Daily IDCW (Reinvestment),28.0,1.0
140023,UTI Money Market Fund - Direct Plan - Half-Yearly IDCW,28.0,1.0
142249,UTI Money Market Fund - Direct Plan - Quarterly IDCW,28.0,1.0
143125,UTI Money Market Fund - Direct Plan - Flexi IDCW,28.0,1.0
134972,UTI Money Market Fund - Regular Plan - Annual IDCW,28.0,1.0
134973,UTI Money Market Fund - Direct Plan - Annual IDCW,28.0,1.0
135371,UTI Money Market Fund - Regular Plan - Fortnightly IDCW,28.0,1.0
135606,UTI Money Market Fund - Direct Plan - Fortnightly IDCW,28.0,1.0
139646,UTI Money Market Fund - Regular Plan - Quarterly IDCW,28.0,1.0
120299,UTI MMF - Direct Plan - Growth Option,28.0,1.0
120772,UTI Money Market Fund - Direct Plan - Daily IDCW (Reinvestment),28.0,1.0
120793,UTI Money Market Fund - Direct Plan - Weekly IDCW,28.0,1.0
133387,UTI Money Market Fund - Direct Plan - Monthly IDCW,28.0,1.0
133484,UTI Money Market Fund - Regular Plan - Monthly IDCW,28.0,1.0
134763,UTI Money Market Fund - Regular Plan - Half-Yearly IDCW,28.0,1.0
112077,UTI MMF - Regular Plan - Growth Option,28.0,1.0
112635,UTI Money Market Fund - Regular Plan - Weekly IDCW,28.0,1.0
100739,UTI MNC Fund - Regular Plan - IDCW,28.0,1.0
100740,UTI - MNC Fund - Regular Plan - Growth Option,28.0,1.0
120681,UTI MNC Fund - Direct Plan - IDCW,28.0,1.0
120682,UTI - MNC Fund - Growth Option - Direct,28.0,1.0
100741,UTI Bond Fund- Regular Plan - Growth,28.0,1.0
100742,UTI Bond Fund - Regular Plan - Quarterly IDCW,28.0,1.0
120689,UTI Bond Fund-Growth - Direct,28.0,1.0
120690,UTI Bond Fund - Direct Plan - Quarterly IDCW,28.0,1.0
133280,UTI Bond Fund - Direct Plan - Flexi IDCW,28.0,1.0
133869,UTI Bond Fund - Regular Plan - Annual IDCW,28.0,1.0
133872,UTI Bond Fund - Regular Plan - Flexi IDCW,28.0,1.0
134998,UTI Bond Fund - Direct Plan - Half-Yearly IDCW,28.0,1.0
135581,UTI Bond Fund - Regular Plan - Half-Yearly IDCW,28.0,1.0
139339,UTI Bond Fund - Direct Plan - Annual IDCW,28.0,1.0
100806,UTI Healthcare Fund - Regular Plan - IDCW,28.0,1.0
100807,UTI Healthcare Fund - Regular Plan - Growth Option,28.0,1.0
120782,UTI Healthcare Fund - Direct Plan - Growth Option,28.0,1.0
120783,UTI Healthcare Fund - Direct Plan - IDCW,28.0,1.0
100813,UTI Overnight Fund - Regular Plan - Periodic IDCW,28.0,1.0
100814,UTI - Overnight  Fund - Regular Plan - Growth Option,28.0,1.0
120785,UTI - Overnight Fund - Direct Plan - Growth Option,28.0,1.0
120786,UTI Overnight Fund - Direct Plan - Periodic IDCW,28.0,1.0
124265,UTI Overnight Fund - Regular Plan - Daily IDCW,28.0,1.0
124266,UTI Overnight Fund - Direct Plan - Daily IDCW,28.0,1.0
100820,UTI Long Term Equity Fund ( Tax Saving ) - Regular Plan - IDCW,28.0,1.0
100821,UTI - Long Term Equity Fund (Tax Saving) - Regular Plan - Growth Option,28.0,1.0
120714,UTI Long Term Equity Fund ( Tax Saving ) - Direct Plan - IDCW,28.0,1.0
120715,UTI - Long Term Equity Fund (Tax Saving) - Direct Plan - Growth Option,28.0,1.0
100822,UTI - NIFTY Index Fund- Regular Plan - Growth Option,28.0,1.0
100823,UTI Nifty Index Fund - Regular Plan - IDCW,28.0,1.0
120716,UTI - NIFTY Index Fund-Growth Option- Direct,28.0,1.0
120717,UTI Nifty Index Fund - Direct Plan - IDCW,28.0,1.0
100833,Kotak Liquid Regular Plan Daily Reinvestment of Income Distribution cum capital withdrawal option,17.0,1.0
100834,Kotak Liquid Regular Plan Weekly Reinvestment of Income Distribution cum capital withdrawal option Dividend,17.0,1.0
100835,Kotak Liquid Regular Plan Growth,17.0,1.0
119764,Kotak Liquid - Daily Reinvestment of Income Distribution cum capital withdrawal option - Direct,17.0,1.0
119765,Kotak Liquid - Weekly  Payout of Income Distribution cum capital withdrawal option - Direct,17.0,1.0
119766,Kotak Liquid - Growth - Direct,17.0,1.0
100837,Nippon India Liquid Fund - Retail Option - Growth Plan,21.0,1.0
100838,NIPPON INDIA LIQUID FUND - RETAIL Plan - WEEKLY IDCW OPTION,21.0,1.0
100842,NIPPON INDIA LIQUID FUND - RETAIL Plan - DAILY IDCW OPTION,21.0,1.0
118700,NIPPON INDIA LIQUID FUND - DIRECT Plan - WEEKLY IDCW OPTION,21.0,1.0
118701,Nippon India Liquid Fund - Direct Plan Growth Plan - Growth Option,21.0,1.0
112340,NIPPON INDIA LIQUID FUND - QUARTERLY IDCW OPTION,21.0,1.0
118695,NIPPON INDIA LIQUID FUND - DIRECT Plan - DAILY IDCW OPTION,21.0,1.0
118696,NIPPON INDIA LIQUID FUND - DIRECT Plan - MONTHLY IDCW OPTION,21.0,1.0
118698,NIPPON INDIA LIQUID FUND - DIRECT Plan - QUARTERLY IDCW OPTION,21.0,1.0
100851,Nippon India Liquid Fund -Growth Plan,21.0,1.0
100852,NIPPON INDIA LIQUID FUND - DAILY IDCW OPTION,21.0,1.0
100853,NIPPON INDIA LIQUID FUND - WEEKLY IDCW OPTION,21.0,1.0
100855,NIPPON INDIA LIQUID FUND - MONTHLY IDCW OPTION,21.0,1.0
100843,NIPPON INDIA LIQUID FUND - RETAIL plan - MONTHLY IDCW OPTION,21.0,1.0
100844,NIPPON INDIA LIQUID FUND - RETAIL Plan - QUARTERLY IDCW OPTION,21.0,1.0
100856,Nippon India Corporate Bond Fund - Growth Plan - Growth Option,21.0,1.0
100857,NIPPON INDIA CORPORATE BOND FUND - MONTHLY IDCW Option,21.0,1.0
100858,NIPPON INDIA CORPORATE BOND FUND - QUARTERLY IDCW Option,21.0,1.0
100859,Nippon India Corporate Bond Fund - Growth Plan - Bonus Option,21.0,1.0
109472,NIPPON INDIA CORPORATE BOND FUND - DAILY IDCW Option,21.0,1.0
109473,NIPPON INDIA CORPORATE BOND FUND - WEEKLY IDCW Option,21.0,1.0
125266,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - IDCW Option,21.0,1.0
125267,NIPPON INDIA CORPORATE BOND FUND - IDCW Option,21.0,1.0
118807,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Bonus,21.0,1.0
118808,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - DAILY IDCW Option,21.0,1.0
118809,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - MONTHLY IDCW Option,21.0,1.0
118811,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - QUARTERLY IDCW Option,21.0,1.0
118812,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - WEEKLY IDCW Option,21.0,1.0
118814,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Growth Option,21.0,1.0
100864,LIC MF Tax Plan-Regular Plan-IDCW,18.0,1.0
100865,LIC MF Tax Plan-Regular Plan-Growth,18.0,1.0
120269,LIC MF Tax Plan-Direct Plan-IDCW,18.0,1.0
120270,LIC MF Tax Plan-Direct Plan-Growth,18.0,1.0
100868,HDFC Liquid Fund - Growth Plan,9.0,1.0
119091,HDFC Liquid Fund - Growth Option - Direct Plan,9.0,1.0
119088,HDFC Liquid Fund - IDCW Weekly - Direct Plan,9.0,1.0
119089,HDFC Liquid Fund - IDCW Daily - Direct Plan,9.0,1.0
119090,HDFC Liquid Fund - IDCW Monthly - Direct Plan,9.0,1.0
100874,HDFC Liquid Fund - IDCW Plan Weekly,9.0,1.0
100875,HDFC Liquid Fund - IDCW Daily,9.0,1.0
100876,HDFC Liquid Fund - IDCW Monthly,9.0,1.0
