0,mf,tp,AMC,Scheme Name,Scheme Type,Scheme Category,Scheme NAV Name,Scheme Minimum Amount,Launch Date, Closure Date,ISIN Div Payout/ ISIN GrowthISIN Div Reinvestment
140458,57,1,IDBI Asset Management Limited,IDBI Midcap Fund,Open Ended,Equity Scheme - Mid Cap Fund,IDBI Midcap Fund IDCW Direct,Minimum Rs.5000 & in multiples of Re.1 thereafter,05-Jan-2017,19-Jan-2017,INF397L01JH4INF397L01JI2
140459,57,1,IDBI Asset Management Limited,IDBI Midcap Fund,Open Ended,Equity Scheme - Mid Cap Fund,IDBI Midcap Fund IDCW Regular,Minimum Rs.5000 & in multiples of Re.1 thereafter,05-Jan-2017,19-Jan-2017,INF397L01JL6INF397L01JM4
141475,57,1,IDBI Asset Management Limited,IDBI Small Cap Fund,Open Ended,Equity Scheme - Small Cap Fund,IDBI Small Cap Fund - Growth Direct,5000,01-Jun-2017,15-Jun-2017,INF397L01JS1
141477,57,1,IDBI Asset Management Limited,IDBI Small Cap Fund,Open Ended,Equity Scheme - Small Cap Fund,IDBI Small Cap Fund - IDCW Regular,5000,01-Jun-2017,15-Jun-2017,INF397L01JT9INF397L01JU7
141462,57,1,IDBI Asset Management Limited,IDBI Small Cap Fund,Open Ended,Equity Scheme - Small Cap Fund,IDBI Small Cap Fund Growth Regular,5000,01-Jun-2017,15-Jun-2017,INF397L01JW3
141476,57,1,IDBI Asset Management Limited,IDBI Small Cap Fund,Open Ended,Equity Scheme - Small Cap Fund,IDBI Small Cap Fund IDCW Direct,5000,01-Jun-2017,15-Jun-2017,INF397L01JP7INF397L01JQ5
126163,57,1,IDBI Asset Management Limited,IDBI Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,IDBI Liquid Fund Bonus Direct,5000,07-Jul-2010,08-Jul-2010,INF397L01FP5
118345,57,1,IDBI Asset Management Limited,IDBI Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,IDBI Liquid Fund Growth Direct,5000,07-Jul-2010,08-Jul-2010,INF397L01AH3
113104,57,1,IDBI Asset Management Limited,IDBI Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,IDBI Liquid Fund- Monthly IDCW,5000,07-Jul-2010,08-Jul-2010,INF397L01976INF397L01968
118449,57,1,IDBI Asset Management Limited,IDBI Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,IDBI Liquid Fund- Monthly IDCW Direct,5000,07-Jul-2010,08-Jul-2010,INF397L01AK7INF397L01AJ9
113102,57,1,IDBI Asset Management Limited,IDBI Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,IDBI Liquid Fund-Daily IDCW,5000,07-Jul-2010,08-Jul-2010,INF397L01935
118450,57,1,IDBI Asset Management Limited,IDBI Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,IDBI Liquid Fund-Daily IDCW Direct,5000,07-Jul-2010,08-Jul-2010,INF397L01AI1
113096,57,1,IDBI Asset Management Limited,IDBI Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,IDBI Liquid Fund-Growth,5000,07-Jul-2010,08-Jul-2010,INF397L01984
113103,57,1,IDBI Asset Management Limited,IDBI Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,IDBI Liquid Fund-Weekly IDCW,5000,07-Jul-2010,08-Jul-2010,INF397L01950INF397L01943
118451,57,1,IDBI Asset Management Limited,IDBI Liquid Fund,Open Ended,Debt Scheme - Liquid Fund,IDBI Liquid Fund-Weekly IDCW Direct,5000,07-Jul-2010,08-Jul-2010,INF397L01AM3INF397L01AL5
126166,57,1,IDBI Asset Management Limited,IDBI Ultra Short Term Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,IDBI UST Bonus Direct,5000,01-Sep-2010,02-Sep-2010,INF397L01FN0
126165,57,1,IDBI Asset Management Limited,IDBI Ultra Short Term Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,IDBI UST Bonus Regular,5000,01-Sep-2010,02-Sep-2010,INF397L01FM2
113252,57,1,IDBI Asset Management Limited,IDBI Ultra Short Term Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,IDBI UST Daily IDCW,5000,01-Sep-2010,02-Sep-2010,INF397L01695
118459,57,1,IDBI Asset Management Limited,IDBI Ultra Short Term Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,IDBI UST Daily IDCW Direct,5000,01-Sep-2010,02-Sep-2010,INF397L01AQ4
113251,57,1,IDBI Asset Management Limited,IDBI Ultra Short Term Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,IDBI UST Growth,5000,01-Sep-2010,02-Sep-2010,INF397L01745
118350,57,1,IDBI Asset Management Limited,IDBI Ultra Short Term Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,IDBI UST Growth Direct,5000,01-Sep-2010,02-Sep-2010,INF397L01AV4
113254,57,1,IDBI Asset Management Limited,IDBI Ultra Short Term Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,IDBI UST Monthly IDCW,5000,01-Sep-2010,02-Sep-2010,INF397L01711INF397L01703
118460,57,1,IDBI Asset Management Limited,IDBI Ultra Short Term Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,IDBI UST Monthly IDCW Direct,5000,01-Sep-2010,02-Sep-2010,INF397L01AS0INF397L01AR2
113253,57,1,IDBI Asset Management Limited,IDBI Ultra Short Term Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,IDBI UST Weekly IDCW,5000,01-Sep-2010,02-Sep-2010,INF397L01737INF397L01729
118461,57,1,IDBI Asset Management Limited,IDBI Ultra Short Term Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,IDBI UST Weekly IDCW Direct,5000,01-Sep-2010,02-Sep-2010,INF397L01AU6INF397L01AT8
128337,57,1,IDBI Asset Management Limited,IDBI Credit Risk Fund,Open Ended,Debt Scheme - Credit Risk Fund,IDBI Credit Risk Fund Annual IDCW - Direct Plan,5000,11-Feb-2014,24-Feb-2014,INF397L01GD9
128332,57,1,IDBI Asset Management Limited,IDBI Credit Risk Fund,Open Ended,Debt Scheme - Credit Risk Fund,IDBI Credit Risk Fund Annual IDCW - Regular Plan,5000,11-Feb-2014,24-Feb-2014,INF397L01FX9
127181,57,1,IDBI Asset Management Limited,IDBI Credit Risk Fund,Open Ended,Debt Scheme - Credit Risk Fund,IDBI Credit Risk Fund Growth Direct,5000,11-Feb-2014,24-Feb-2014,INF397L01GG2
127183,57,1,IDBI Asset Management Limited,IDBI Credit Risk Fund,Open Ended,Debt Scheme - Credit Risk Fund,IDBI Credit Risk Fund Growth Regular,5000,11-Feb-2014,24-Feb-2014,INF397L01GH0
127184,57,1,IDBI Asset Management Limited,IDBI Credit Risk Fund,Open Ended,Debt Scheme - Credit Risk Fund,IDBI Credit Risk Fund Quarterly IDCW - Direct Plan,5000,11-Feb-2014,24-Feb-2014,INF397L01GA5
127182,57,1,IDBI Asset Management Limited,IDBI Credit Risk Fund,Open Ended,Debt Scheme - Credit Risk Fund,IDBI Credit Risk Fund Quarterly IDCW - Regular Plan,5000,11-Feb-2014,24-Feb-2014,INF397L01FU5
118034,57,1,IDBI Asset Management Limited,IDBI Gilt Fund,Open Ended,Debt Scheme - Gilt Fund,IDBI Gilt Fund Annual IDCW,5000,05-Dec-2012,17-Dec-2012,INF397L01AA8INF397L01AB6
118447,57,1,IDBI Asset Management Limited,IDBI Gilt Fund,Open Ended,Debt Scheme - Gilt Fund,IDBI Gilt Fund Annual IDCW Direct,5000,05-Dec-2012,17-Dec-2012,INF397L01BZ3INF397L01CA4
118030,57,1,IDBI Asset Management Limited,IDBI Gilt Fund,Open Ended,Debt Scheme - Gilt Fund,IDBI Gilt Fund Growth,5000,05-Dec-2012,17-Dec-2012,INF397L01AD2
118341,57,1,IDBI Asset Management Limited,IDBI Gilt Fund,Open Ended,Debt Scheme - Gilt Fund,IDBI Gilt Fund Growth Direct,5000,05-Dec-2012,17-Dec-2012,INF397L01CC0
118031,57,1,IDBI Asset Management Limited,IDBI Gilt Fund,Open Ended,Debt Scheme - Gilt Fund,IDBI Gilt Fund Quarterly IDCW,5000,05-Dec-2012,17-Dec-2012,INF397L01AE0INF397L01AF7
118446,57,1,IDBI Asset Management Limited,IDBI Gilt Fund,Open Ended,Debt Scheme - Gilt Fund,IDBI Gilt Fund Quarterly IDCW Direct,5000,05-Dec-2012,17-Dec-2012,INF397L01CD8INF397L01CE6
139971,57,1,IDBI Asset Management Limited,IDBI Hybrid Equity Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,IDBI Hybrid Equity Fund Growth Direct,Minimum Rs.5000 & in multiples of Re.1 thereafter,03-Oct-2016,17-Oct-2016,INF397L01JC5
139969,57,1,IDBI Asset Management Limited,IDBI Hybrid Equity Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,IDBI Hybrid Equity Fund Growth Regular,Minimum Rs.5000 & in multiples of Re.1 thereafter,03-Oct-2016,17-Oct-2016,INF397L01JG6
139972,57,1,IDBI Asset Management Limited,IDBI Hybrid Equity Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,IDBI Hybrid Equity Fund IDCW Direct,Minimum Rs.5000 & in multiples of Re.1 thereafter,03-Oct-2016,17-Oct-2016,INF397L01IZ8INF397L01JA9
139970,57,1,IDBI Asset Management Limited,IDBI Hybrid Equity Fund,Open Ended,Hybrid Scheme - Aggressive Hybrid Fund,IDBI Hybrid Equity Fund IDCW Regular,Minimum Rs.5000 & in multiples of Re.1 thereafter,03-Oct-2016,17-Oct-2016,INF397L01JD3INF397L01JE1
113063,57,1,IDBI Asset Management Limited,IDBI NIFTY INDEX FUND,Open Ended,Other Scheme - Index Funds,IDBI NIFTY Index Fund Growth,5000,03-May-2010,31-May-2010,INF397L01091
118347,57,1,IDBI Asset Management Limited,IDBI NIFTY INDEX FUND,Open Ended,Other Scheme - Index Funds,IDBI NIFTY Index Fund Growth Direct,5000,03-May-2010,31-May-2010,INF397L01AP6
113062,57,1,IDBI Asset Management Limited,IDBI NIFTY INDEX FUND,Open Ended,Other Scheme - Index Funds,IDBI Nifty Index Fund IDCW,5000,03-May-2010,31-May-2010,INF397L01083INF397L01075
118455,57,1,IDBI Asset Management Limited,IDBI NIFTY INDEX FUND,Open Ended,Other Scheme - Index Funds,IDBI Nifty Index Fund IDCW Direct,5000,03-May-2010,31-May-2010,INF397L01AN1INF397L01AO9
113249,57,1,IDBI Asset Management Limited,IDBI Nifty Junior Index Fund,Open Ended,Other Scheme - Index Funds,IDBI Nifty Junior Index Fund Growth,5000,02-Sep-2010,15-Sep-2010,INF397L01174
118348,57,1,IDBI Asset Management Limited,IDBI Nifty Junior Index Fund,Open Ended,Other Scheme - Index Funds,IDBI Nifty Junior Index Fund Growth Direct,5000,02-Sep-2010,15-Sep-2010,INF397L01AW2
113250,57,1,IDBI Asset Management Limited,IDBI Nifty Junior Index Fund,Open Ended,Other Scheme - Index Funds,IDBI Nifty Junior Index Fund IDCW,5000,02-Sep-2010,15-Sep-2010,INF397L01166INF397L01182
118456,57,1,IDBI Asset Management Limited,IDBI Nifty Junior Index Fund,Open Ended,Other Scheme - Index Funds,IDBI Nifty Junior Index Fund IDCW Direct,5000,02-Sep-2010,15-Sep-2010,INF397L01AY8INF397L01AX0
117714,57,1,IDBI Asset Management Limited,IDBI GOLD FUND,Open Ended,Other Scheme - FoF Domestic,IDBI GOLD FUND,5000,25-Jul-2012,08-Aug-2012,INF397L01992
118343,57,1,IDBI Asset Management Limited,IDBI GOLD FUND,Open Ended,Other Scheme - FoF Domestic,IDBI GOLD FUND Direct,5000,25-Jul-2012,08-Aug-2012,INF397L01BU4
128236,57,1,IDBI Asset Management Limited,IDBI FLEXI CAP FUND,Open Ended,Equity Scheme - Flexi Cap Fund,IDBI FLEXI CAP FUND Growth Direct,5000,10-Mar-2014,24-Mar-2014,INF397L01HF2
128235,57,1,IDBI Asset Management Limited,IDBI FLEXI CAP FUND,Open Ended,Equity Scheme - Flexi Cap Fund,IDBI FLEXI CAP FUND Growth Regular,5000,10-Mar-2014,24-Mar-2014,INF397L01HJ4
128233,57,1,IDBI Asset Management Limited,IDBI FLEXI CAP FUND,Open Ended,Equity Scheme - Flexi Cap Fund,IDBI FLEXI CAP FUND IDCW - Direct Plan,5000,10-Mar-2014,24-Mar-2014,INF397L01HC9
128234,57,1,IDBI Asset Management Limited,IDBI FLEXI CAP FUND,Open Ended,Equity Scheme - Flexi Cap Fund,IDBI FLEXI CAP FUND IDCW - Regular Plan,5000,10-Mar-2014,24-Mar-2014,INF397L01HG0
108692,48,1,IDFC Asset Management Company Limited,IDFC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,IDFC Cash Fund - Regular Plan - Daily IDCW,Rs.100000,01-Jan-1900,01-Jan-1900,INF194K01VZ4INF194K01VY7
108690,48,1,IDFC Asset Management Company Limited,IDFC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,IDFC Cash Fund - Regular Plan - Growth,Rs.100000,01-Jan-1900,01-Jan-1900,INF194K01VX9
108693,48,1,IDFC Asset Management Company Limited,IDFC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,IDFC Cash Fund - Regular Plan - Monthly IDCW,Rs.100000,01-Jan-1900,01-Jan-1900,INF194K01WF4INF194K01WE7
115489,48,1,IDFC Asset Management Company Limited,IDFC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,IDFC Cash Fund - Regular Plan - Periodic IDCW,Rs.100000,01-Jan-1900,01-Jan-1900,INF194K01WC1INF194K01WB3
108691,48,1,IDFC Asset Management Company Limited,IDFC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,IDFC Cash Fund - Regular Plan - Weekly IDCW,Rs.100000,01-Jan-1900,01-Jan-1900,INF194K01WI8INF194K01WH0
139582,48,1,IDFC Asset Management Company Limited,IDFC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,IDFC Cash Fund - Unclaimed IDCW Less than 3 years,Rs.100000,01-Jan-1900,01-Jan-1900,INF194KA14C0
139583,48,1,IDFC Asset Management Company Limited,IDFC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,IDFC Cash Fund - Unclaimed IDCW More than 3 years,Rs.100000,01-Jan-1900,01-Jan-1900,INF194KA15C7
139584,48,1,IDFC Asset Management Company Limited,IDFC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,IDFC Cash Fund - Unclaimed Redemption Less than 3 years,Rs.100000,01-Jan-1900,01-Jan-1900,INF194KA12C4
139585,48,1,IDFC Asset Management Company Limited,IDFC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,IDFC Cash Fund - Unclaimed Redemption More than 3 years,Rs.100000,01-Jan-1900,01-Jan-1900,INF194KA13C2
118365,48,1,IDFC Asset Management Company Limited,IDFC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,IDFC Cash Fund -Direct Plan -Monthly IDCW,Rs.100000,01-Jan-1900,01-Jan-1900,INF194K01J36INF194K01J28
118367,48,1,IDFC Asset Management Company Limited,IDFC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,IDFC Cash Fund -Direct Plan -Weekly IDCW,Rs.100000,01-Jan-1900,01-Jan-1900,INF194K01J51
118366,48,1,IDFC Asset Management Company Limited,IDFC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,IDFC Cash Fund -Direct Plan-Daily IDCW ,Rs.100000,01-Jan-1900,01-Jan-1900,INF194K01I78
118364,48,1,IDFC Asset Management Company Limited,IDFC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,IDFC Cash Fund -Direct Plan-Growth,Rs.100000,01-Jan-1900,01-Jan-1900,INF194K01I60
118363,48,1,IDFC Asset Management Company Limited,IDFC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,IDFC Cash Fund -Direct Plan-Periodic IDCW,Rs.100000,01-Jan-1900,01-Jan-1900,INF194K01J02INF194K01I94
108757,48,1,IDFC Asset Management Company Limited,IDFC Money Manager    Fund,Open Ended,Debt Scheme - Money Market Fund,IDFC Money Manager Fund - Regular Plan - Monthly IDCW,500.00,18-Feb-2003,18-Feb-2003,INF194K01LO9INF194K01LN1
108650,48,1,IDFC Asset Management Company Limited,IDFC Money Manager  Fund,Open Ended,Debt Scheme - Money Market Fund,IDFC Money Manager Fund - Regular Plan - Daily IDCW,500.00,03-Apr-2003,03-Apr-2003,INF194K01LL5INF194K01LK7
131389,48,1,IDFC Asset Management Company Limited,IDFC Money Manager Fund,Open Ended,Debt Scheme - Money Market Fund,IDFC Money Manager Fund - Regular Plan - Periodic IDCW,500,01-Jan-2001,01-Jan-2001,INF194KA1TG5INF194KA1TH3
108701,48,1,IDFC Asset Management Company Limited,IDFC Money Manager Fund,Open Ended,Debt Scheme - Money Market Fund,IDFC Money Manager Fund - Regular Plan - Weekly IDCW,500,01-Jan-2001,01-Jan-2001,INF194K01LR2INF194K01LQ4
118383,48,1,IDFC Asset Management Company Limited,IDFC Money Manager Fund,Open Ended,Debt Scheme - Money Market Fund,IDFC Money Manager Fund -Direct Plan-Daily IDCW,500,01-Jan-2001,01-Jan-2001,INF194K01M98
118384,48,1,IDFC Asset Management Company Limited,IDFC Money Manager Fund,Open Ended,Debt Scheme - Money Market Fund,IDFC Money Manager Fund -Direct Plan-Growth,500,01-Jan-2001,01-Jan-2001,INF194K01M80
118385,48,1,IDFC Asset Management Company Limited,IDFC Money Manager Fund,Open Ended,Debt Scheme - Money Market Fund,IDFC Money Manager Fund -Direct Plan-Monthly IDCW,500,01-Jan-2001,01-Jan-2001,INF194K01N22INF194K01N14
131388,48,1,IDFC Asset Management Company Limited,IDFC Money Manager Fund,Open Ended,Debt Scheme - Money Market Fund,IDFC Money Manager Fund -Direct Plan-Periodic IDCW,500,01-Jan-2001,01-Jan-2001,INF194KA1TJ9INF194KA1TK7
118386,48,1,IDFC Asset Management Company Limited,IDFC Money Manager Fund,Open Ended,Debt Scheme - Money Market Fund,IDFC Money Manager Fund -Direct Plan-Weekly IDCW,500,01-Jan-2001,01-Jan-2001,INF194K01N48
108561,48,1,IDFC Asset Management Company Limited,IDFC Dynamic Bond   Fund,Open Ended,Debt Scheme - Dynamic Bond,IDFC Dynamic Bond Fund - Regular Plan B - Quarterly IDCW ,50000000.0,06-Apr-2012,06-Apr-2012,INF194K01QI0INF194K01QH2
108675,48,1,IDFC Asset Management Company Limited,IDFC Dynamic Bond  Fund,Open Ended,Debt Scheme - Dynamic Bond,IDFC Dynamic Bond Fund - Regular Plan B - Annual IDCW,50000000.0,06-Apr-2012,06-Apr-2012,INF194K01QL4INF194K01QK6
108558,48,1,IDFC Asset Management Company Limited,IDFC GSF Investment    Plan,Open Ended,Debt Scheme - Gilt Fund,IDFC Government Securities Fund - IP - Regular - Plan B - Half Yearly IDCW,50000000,01-Jan-1900,01-Jan-1900,INF194K01EB1INF194K01EA3
108559,48,1,IDFC Asset Management Company Limited,IDFC GSF Investment   Plan,Open Ended,Debt Scheme - Gilt Fund,IDFC Government Securities Fund - IP - Regular Plan - Annual IDCW,50000000,01-Jan-1900,01-Jan-1900,INF194K01EE5INF194K01ED7
127615,68,2,IIFCL Asset Management Co. Ltd.,IIFCL MUTUAL FUND INFRASTRUCTURE DEBT FUND SERIES I,Close Ended,Income,IIFCL MUTUAL FUND INFRASTRUCTURE DEBT FUND SERIES I,3000000000,31-Jan-2014,06-Feb-2014,INF017Q01011NA
141615,68,2,IIFCL Asset Management Co. Ltd.,IIFCL MUTUAL FUND INFRASTRUCTURE DEBT FUND SERIES II,Close Ended,Income,IIFCL MUTUAL FUND INFRASTRUCTURE DEBT FUND SERIES II,2000000000,31-Mar-2017,12-Apr-2017,INF017Q01029
125349,62,1,IIFL Asset Management Ltd. (Formerly known as India Infoline Asset Management Co. Ltd.),IIFL Liquid Fund (An open ended Liquid Scheme),Open Ended,Debt Scheme - Liquid Fund,IIFL LIQUID FUND DIRECT PLAN  DAILY DIVIDEND REINVESTMENT,5000/-,01-Nov-2013,12-Nov-2013,INF579M01688
125345,62,1,IIFL Asset Management Ltd. (Formerly known as India Infoline Asset Management Co. Ltd.),IIFL Liquid Fund (An open ended Liquid Scheme),Open Ended,Debt Scheme - Liquid Fund,IIFL LIQUID FUND DIRECT PLAN  GROWTH,5000/-,01-Nov-2013,12-Nov-2013,INF579M01621
125343,62,1,IIFL Asset Management Ltd. (Formerly known as India Infoline Asset Management Co. Ltd.),IIFL Liquid Fund (An open ended Liquid Scheme),Open Ended,Debt Scheme - Liquid Fund,IIFL LIQUID FUND DIRECT PLAN  WEEKLY DIVIDEND,5000/-,01-Nov-2013,12-Nov-2013,INF579M01639INF579M01696
125342,62,1,IIFL Asset Management Ltd. (Formerly known as India Infoline Asset Management Co. Ltd.),IIFL Liquid Fund (An open ended Liquid Scheme),Open Ended,Debt Scheme - Liquid Fund,IIFL LIQUID FUND REGULAR PLAN  DAILY DIVIDEND REINVESTMENT,5000/-,01-Nov-2013,12-Nov-2013,INF579M01563
125259,62,1,IIFL Asset Management Ltd. (Formerly known as India Infoline Asset Management Co. Ltd.),IIFL Liquid Fund (An open ended Liquid Scheme),Open Ended,Debt Scheme - Liquid Fund,IIFL LIQUID FUND REGULAR PLAN  GROWTH,5000/-,01-Nov-2013,12-Nov-2013,INF579M01506
125337,62,1,IIFL Asset Management Ltd. (Formerly known as India Infoline Asset Management Co. Ltd.),IIFL Liquid Fund (An open ended Liquid Scheme),Open Ended,Debt Scheme - Liquid Fund,IIFL LIQUID FUND REGULAR PLAN  WEEKLY DIVIDEND,5000/-,01-Nov-2013,12-Nov-2013,INF579M01514INF579M01571
122612,62,1,IIFL Asset Management Ltd. (Formerly known as India Infoline Asset Management Co. Ltd.),IIFL Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,IIFL Dynamic Bond Fund - Regular Plan - Growth Option,10000/-,06-Jun-2013,17-Jun-2013,INF579M01183
122715,62,1,IIFL Asset Management Ltd. (Formerly known as India Infoline Asset Management Co. Ltd.),IIFL Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,IIFL Dynamic Bond Fund Direct Plan Growth,10000/-,06-Jun-2013,17-Jun-2013,INF579M01266
122721,62,1,IIFL Asset Management Ltd. (Formerly known as India Infoline Asset Management Co. Ltd.),IIFL Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,IIFL Dynamic Bond Fund Direct Plan Monthly Dividend,10000/-,06-Jun-2013,17-Jun-2013,INF579M01282INF579M01316
122711,62,1,IIFL Asset Management Ltd. (Formerly known as India Infoline Asset Management Co. Ltd.),IIFL Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,IIFL Dynamic Bond Fund Regular Plan Bonus,10000/-,06-Jun-2013,17-Jun-2013,INF579M01191
122720,62,1,IIFL Asset Management Ltd. (Formerly known as India Infoline Asset Management Co. Ltd.),IIFL Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,IIFL Dynamic Bond Fund Regular Plan Half Yearly Dividend,10000/-,06-Jun-2013,17-Jun-2013,INF579M01225INF579M01258
122719,62,1,IIFL Asset Management Ltd. (Formerly known as India Infoline Asset Management Co. Ltd.),IIFL Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,IIFL Dynamic Bond Fund Regular Plan Monthly Dividend,10000/-,06-Jun-2013,17-Jun-2013,INF579M01209INF579M01233
122712,62,1,IIFL Asset Management Ltd. (Formerly known as India Infoline Asset Management Co. Ltd.),IIFL Dynamic Bond Fund,Open Ended,Debt Scheme - Dynamic Bond,IIFL Dynamic Bond Fund Regular Plan Quarterly Dividend,10000/-,06-Jun-2013,17-Jun-2013,INF579M01217INF579M01241
